,Date,Unnamed: 0,Permit,Dir,Volume,Avg Speed,Occupancy %,Record Count,Full Name,Device ID,Created,Retired
774,2019-08-05 16:30:00-04,1350,ND0137,N,223,73.36,5.55%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
775,2019-08-05 16:35:00-04,1351,ND0137,N,182,74.61,4.73%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
776,2019-08-05 16:40:00-04,1352,ND0137,N,215,76.02,5.51%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
777,2019-08-05 16:45:00-04,1353,ND0137,N,205,74.48,5.17%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
778,2019-08-05 16:50:00-04,1354,ND0137,N,213,75.09,5.01%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
779,2019-08-05 16:55:00-04,1355,ND0137,N,204,74.05,5.10%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
780,2019-08-05 17:00:00-04,1356,ND0137,N,208,74.7,5.22%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
781,2019-08-05 17:05:00-04,1357,ND0137,N,193,74.38,4.89%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
782,2019-08-05 17:10:00-04,1358,ND0137,N,201,77.03,4.70%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
783,2019-08-05 17:15:00-04,1359,ND0137,N,206,77.47,4.72%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
784,2019-08-05 17:20:00-04,1360,ND0137,N,202,76.79,4.91%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
785,2019-08-05 17:25:00-04,1361,ND0137,N,222,75.7,5.30%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
786,2019-08-05 17:30:00-04,1362,ND0137,N,211,75.18,5.01%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
787,2019-08-05 17:35:00-04,1363,ND0137,N,193,76.16,4.52%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
788,2019-08-05 17:40:00-04,1364,ND0137,N,198,75.89,4.70%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
789,2019-08-05 17:45:00-04,1365,ND0137,N,209,76.47,5.04%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
790,2019-08-05 17:50:00-04,1366,ND0137,N,165,79.1,3.80%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
791,2019-08-05 17:55:00-04,1367,ND0137,N,147,76.39,3.48%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
792,2019-08-05 18:00:00-04,1368,ND0137,N,157,77.77,3.58%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
793,2019-08-05 18:05:00-04,1369,ND0137,N,170,77.65,3.79%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
794,2019-08-05 18:10:00-04,1370,ND0137,N,151,76.93,3.57%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
795,2019-08-05 18:15:00-04,1371,ND0137,N,157,76.13,3.56%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
796,2019-08-05 18:20:00-04,1372,ND0137,N,182,75.88,4.46%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
797,2019-08-05 18:25:00-04,1373,ND0137,N,158,78.04,3.51%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
798,2019-08-05 18:30:00-04,1374,ND0137,N,151,76.92,3.62%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
799,2019-08-05 18:35:00-04,1375,ND0137,N,151,77.57,3.55%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
800,2019-08-05 18:40:00-04,1376,ND0137,N,155,77.5,3.38%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
801,2019-08-05 18:45:00-04,1377,ND0137,N,160,77.0,4.12%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
802,2019-08-05 18:50:00-04,1378,ND0137,N,123,77.14,2.90%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
803,2019-08-05 18:55:00-04,1379,ND0137,N,139,77.34,3.53%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
804,2019-08-05 19:00:00-04,1380,ND0137,N,119,79.11,2.94%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
805,2019-08-05 19:05:00-04,1381,ND0137,N,146,77.71,3.62%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
806,2019-08-05 19:10:00-04,1382,ND0137,N,119,78.36,2.74%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
807,2019-08-05 19:15:00-04,1383,ND0137,N,134,76.32,3.62%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
808,2019-08-05 19:20:00-04,1384,ND0137,N,135,76.93,3.65%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
809,2019-08-05 19:25:00-04,1385,ND0137,N,137,79.87,3.22%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
810,2019-08-05 19:30:00-04,1386,ND0137,N,108,78.44,2.62%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
811,2019-08-05 19:35:00-04,1387,ND0137,N,113,76.61,2.88%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
812,2019-08-05 19:40:00-04,1388,ND0137,N,110,77.46,2.78%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
813,2019-08-05 19:45:00-04,1389,ND0137,N,110,75.57,2.93%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
814,2019-08-05 19:50:00-04,1390,ND0137,N,115,76.65,2.85%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
815,2019-08-05 19:55:00-04,1391,ND0137,N,125,77.36,3.06%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
816,2019-08-05 20:00:00-04,1392,ND0137,N,113,74.75,2.63%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
817,2019-08-05 20:05:00-04,1393,ND0137,N,85,77.43,2.11%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
818,2019-08-05 20:10:00-04,1394,ND0137,N,96,77.05,2.40%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
819,2019-08-05 20:15:00-04,1395,ND0137,N,104,77.6,2.43%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
820,2019-08-05 20:20:00-04,1396,ND0137,N,83,75.97,2.10%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
821,2019-08-05 20:25:00-04,1397,ND0137,N,109,75.88,2.82%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
822,2019-08-05 20:30:00-04,1398,ND0137,N,89,75.57,2.10%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
823,2019-08-05 20:35:00-04,1399,ND0137,N,107,74.79,2.77%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
824,2019-08-05 20:40:00-04,1400,ND0137,N,90,76.0,2.55%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
825,2019-08-05 20:45:00-04,1401,ND0137,N,103,72.17,2.76%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
826,2019-08-05 20:50:00-04,1402,ND0137,N,79,74.26,1.95%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
827,2019-08-05 20:55:00-04,1403,ND0137,N,83,73.02,2.21%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
828,2019-08-05 21:00:00-04,1404,ND0137,N,93,73.53,2.54%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
829,2019-08-05 21:05:00-04,1405,ND0137,N,86,73.55,2.09%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
830,2019-08-05 21:10:00-04,1406,ND0137,N,88,73.75,2.11%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
831,2019-08-05 21:15:00-04,1407,ND0137,N,94,74.28,2.48%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
832,2019-08-05 21:20:00-04,1408,ND0137,N,78,74.76,2.18%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
833,2019-08-05 21:25:00-04,1409,ND0137,N,86,74.69,2.10%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
834,2019-08-05 21:30:00-04,1410,ND0137,N,79,75.82,2.13%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
835,2019-08-05 21:35:00-04,1411,ND0137,N,90,74.92,2.25%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
836,2019-08-05 21:40:00-04,1412,ND0137,N,80,73.24,2.27%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
837,2019-08-05 21:45:00-04,1413,ND0137,N,72,73.5,1.69%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
838,2019-08-05 21:50:00-04,1414,ND0137,N,66,72.68,2.00%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
839,2019-08-05 21:55:00-04,1415,ND0137,N,68,73.32,1.80%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
840,2019-08-05 22:00:00-04,1416,ND0137,N,70,74.56,1.76%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
841,2019-08-05 22:05:00-04,1417,ND0137,N,57,75.25,1.49%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
842,2019-08-05 22:10:00-04,1418,ND0137,N,85,74.42,2.25%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
843,2019-08-05 22:15:00-04,1419,ND0137,N,85,73.99,2.31%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
844,2019-08-05 22:20:00-04,1420,ND0137,N,77,75.22,1.85%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
845,2019-08-05 22:25:00-04,1421,ND0137,N,82,75.44,2.31%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
846,2019-08-05 22:30:00-04,1422,ND0137,N,67,73.89,1.70%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
847,2019-08-05 22:35:00-04,1423,ND0137,N,59,73.77,1.52%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
848,2019-08-05 22:40:00-04,1424,ND0137,N,57,75.83,1.43%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
849,2019-08-05 22:45:00-04,1425,ND0137,N,74,74.6,1.96%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
850,2019-08-05 22:50:00-04,1426,ND0137,N,54,72.06,1.66%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
851,2019-08-05 22:55:00-04,1427,ND0137,N,66,74.2,1.65%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
852,2019-08-05 23:00:00-04,1428,ND0137,N,53,75.15,1.52%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
853,2019-08-05 23:05:00-04,1429,ND0137,N,44,72.22,2.00%,2,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
854,2019-08-05 23:10:00-04,1430,ND0137,N,51,74.14,1.51%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
855,2019-08-05 23:15:00-04,1431,ND0137,N,55,74.12,1.65%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
856,2019-08-05 23:20:00-04,1432,ND0137,N,38,72.01,1.27%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
857,2019-08-05 23:25:00-04,1433,ND0137,N,57,72.11,1.92%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
858,2019-08-05 23:30:00-04,1434,ND0137,N,56,71.32,1.77%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
859,2019-08-05 23:35:00-04,1435,ND0137,N,34,73.29,0.94%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
860,2019-08-05 23:40:00-04,1436,ND0137,N,49,72.15,1.56%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
861,2019-08-05 23:45:00-04,1437,ND0137,N,49,75.02,1.48%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
862,2019-08-05 23:50:00-04,1438,ND0137,N,44,72.83,1.39%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
863,2019-08-05 23:55:00-04,1439,ND0137,N,36,72.82,1.19%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
864,2019-08-06 00:00:00-04,1440,ND0137,N,16,74.99,0.40%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
865,2019-08-06 00:05:00-04,1441,ND0137,N,24,76.57,0.63%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
866,2019-08-06 00:10:00-04,1442,ND0137,N,26,72.39,0.95%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
867,2019-08-06 00:15:00-04,1443,ND0137,N,41,73.27,1.22%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
868,2019-08-06 00:20:00-04,1444,ND0137,N,34,71.62,1.36%,2,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
869,2019-08-06 00:25:00-04,1445,ND0137,N,36,74.03,1.06%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
870,2019-08-06 00:30:00-04,1446,ND0137,N,33,72.11,1.18%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
871,2019-08-06 00:35:00-04,1447,ND0137,N,36,72.53,1.44%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
872,2019-08-06 00:40:00-04,1448,ND0137,N,36,75.4,1.13%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
873,2019-08-06 00:45:00-04,1449,ND0137,N,26,73.97,0.76%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
874,2019-08-06 00:50:00-04,1450,ND0137,N,33,73.85,1.19%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
875,2019-08-06 00:55:00-04,1451,ND0137,N,28,72.59,1.33%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
876,2019-08-06 01:00:00-04,1452,ND0137,N,32,71.66,1.39%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
877,2019-08-06 01:05:00-04,1453,ND0137,N,23,73.25,1.04%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
878,2019-08-06 01:10:00-04,1454,ND0137,N,32,74.94,1.30%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
879,2019-08-06 01:15:00-04,1455,ND0137,N,11,77.34,0.32%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
880,2019-08-06 01:20:00-04,1456,ND0137,N,20,71.06,0.74%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
881,2019-08-06 01:25:00-04,1457,ND0137,N,19,74.95,0.53%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
882,2019-08-06 01:30:00-04,1458,ND0137,N,24,70.35,0.85%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
883,2019-08-06 01:35:00-04,1459,ND0137,N,34,71.95,1.32%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
884,2019-08-06 01:40:00-04,1460,ND0137,N,33,73.4,1.31%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
885,2019-08-06 01:45:00-04,1461,ND0137,N,24,72.27,1.20%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
886,2019-08-06 01:50:00-04,1462,ND0137,N,16,71.09,0.47%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
887,2019-08-06 01:55:00-04,1463,ND0137,N,22,70.15,1.05%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
888,2019-08-06 02:00:00-04,1464,ND0137,N,14,72.08,0.40%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
889,2019-08-06 02:05:00-04,1465,ND0137,N,14,73.03,0.68%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
890,2019-08-06 02:10:00-04,1466,ND0137,N,16,68.1,0.81%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
891,2019-08-06 02:15:00-04,1467,ND0137,N,13,74.68,0.43%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
892,2019-08-06 02:20:00-04,1468,ND0137,N,28,72.2,1.96%,2,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
893,2019-08-06 02:25:00-04,1469,ND0137,N,19,71.89,0.78%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
894,2019-08-06 02:30:00-04,1470,ND0137,N,30,74.22,1.34%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
895,2019-08-06 02:35:00-04,1471,ND0137,N,33,73.89,1.42%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
896,2019-08-06 02:40:00-04,1472,ND0137,N,30,74.67,1.14%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
897,2019-08-06 02:45:00-04,1473,ND0137,N,26,75.77,1.00%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
898,2019-08-06 02:50:00-04,1474,ND0137,N,25,73.46,0.72%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
899,2019-08-06 02:55:00-04,1475,ND0137,N,23,69.04,0.99%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
900,2019-08-06 03:00:00-04,1476,ND0137,N,19,71.41,0.66%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
901,2019-08-06 03:05:00-04,1477,ND0137,N,32,74.81,1.15%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
902,2019-08-06 03:10:00-04,1478,ND0137,N,25,76.52,1.43%,2,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
903,2019-08-06 03:15:00-04,1479,ND0137,N,38,74.93,1.48%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
904,2019-08-06 03:20:00-04,1480,ND0137,N,35,73.35,1.60%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
905,2019-08-06 03:25:00-04,1481,ND0137,N,31,73.22,1.08%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
906,2019-08-06 03:30:00-04,1482,ND0137,N,39,75.41,1.37%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
907,2019-08-06 03:35:00-04,1483,ND0137,N,35,72.11,2.33%,2,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
908,2019-08-06 03:40:00-04,1484,ND0137,N,30,76.49,0.96%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
909,2019-08-06 03:45:00-04,1485,ND0137,N,41,77.19,1.41%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
910,2019-08-06 03:50:00-04,1486,ND0137,N,44,73.8,1.44%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
911,2019-08-06 03:55:00-04,1487,ND0137,N,35,75.07,1.21%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
912,2019-08-06 04:00:00-04,1488,ND0137,N,56,74.64,2.03%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
913,2019-08-06 04:05:00-04,1489,ND0137,N,43,74.33,1.50%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
914,2019-08-06 04:10:00-04,1490,ND0137,N,54,73.74,2.05%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
915,2019-08-06 04:15:00-04,1491,ND0137,N,35,73.92,1.33%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
916,2019-08-06 04:20:00-04,1492,ND0137,N,64,74.85,2.52%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
917,2019-08-06 04:25:00-04,1493,ND0137,N,50,75.48,1.41%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
918,2019-08-06 04:30:00-04,1494,ND0137,N,57,74.17,2.14%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
919,2019-08-06 04:35:00-04,1495,ND0137,N,47,72.44,2.29%,2,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
920,2019-08-06 04:40:00-04,1496,ND0137,N,51,74.41,1.83%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
921,2019-08-06 04:45:00-04,1497,ND0137,N,71,77.1,2.20%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
922,2019-08-06 04:50:00-04,1498,ND0137,N,80,74.96,2.59%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
923,2019-08-06 04:55:00-04,1499,ND0137,N,114,75.15,3.61%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
924,2019-08-06 05:00:00-04,1500,ND0137,N,85,77.37,2.54%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
925,2019-08-06 05:05:00-04,1501,ND0137,N,112,75.84,3.16%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
926,2019-08-06 05:10:00-04,1502,ND0137,N,112,74.64,3.48%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
927,2019-08-06 05:15:00-04,1503,ND0137,N,125,78.64,3.31%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
928,2019-08-06 05:20:00-04,1504,ND0137,N,136,76.18,3.99%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
929,2019-08-06 05:25:00-04,1505,ND0137,N,120,76.67,3.06%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
930,2019-08-06 05:30:00-04,1506,ND0137,N,122,78.01,3.10%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
931,2019-08-06 05:35:00-04,1507,ND0137,N,139,78.68,3.97%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
932,2019-08-06 05:40:00-04,1508,ND0137,N,171,79.98,4.16%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
933,2019-08-06 05:45:00-04,1509,ND0137,N,271,74.72,7.92%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
934,2019-08-06 05:50:00-04,1510,ND0137,N,192,77.5,4.92%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
935,2019-08-06 05:55:00-04,1511,ND0137,N,177,77.07,4.79%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
936,2019-08-06 06:00:00-04,1512,ND0137,N,202,77.58,5.40%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
937,2019-08-06 06:05:00-04,1513,ND0137,N,192,76.68,5.32%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
938,2019-08-06 06:10:00-04,1514,ND0137,N,201,76.83,5.38%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
939,2019-08-06 06:15:00-04,1515,ND0137,N,187,76.17,5.22%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
940,2019-08-06 06:20:00-04,1516,ND0137,N,215,77.07,5.43%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
941,2019-08-06 06:25:00-04,1517,ND0137,N,238,77.17,6.22%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
942,2019-08-06 06:30:00-04,1518,ND0137,N,203,76.82,5.39%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
